passer,team,passerid,scorediff,completion,int,td
D.Carr,OAK,6,3,Complete,0,0
D.Carr,OAK,6,3,Incomplete Pass,0,0
D.Carr,OAK,6,3,Incomplete Pass,0,0
D.Carr,OAK,6,3,Complete,0,0
D.Carr,OAK,6,3,Complete,0,0
D.Carr,OAK,6,3,Complete,0,0
D.Carr,OAK,6,3,Complete,0,0
D.Carr,OAK,6,3,Complete,0,0
D.Carr,OAK,6,3,Complete,0,0
D.Carr,OAK,6,3,Complete,0,0
D.Carr,OAK,6,3,Complete,0,0
D.Carr,OAK,6,3,Complete,0,0
D.Carr,OAK,6,3,Incomplete Pass,0,0
D.Carr,OAK,6,3,Complete,0,1
D.Carr,OAK,6,0,Incomplete Pass,0,0
D.Carr,OAK,6,-3,Incomplete Pass,0,0
D.Carr,OAK,6,-3,Complete,0,0
D.Carr,OAK,6,-3,Incomplete Pass,0,0
D.Carr,OAK,6,-10,Complete,0,0
D.Carr,OAK,6,-10,Incomplete Pass,0,0
D.Carr,OAK,6,-13,Incomplete Pass,0,0
D.Carr,OAK,6,-13,Complete,0,0
D.Carr,OAK,6,-13,Complete,0,0
D.Carr,OAK,6,-13,Incomplete Pass,1,0
D.Carr,OAK,6,-16,Incomplete Pass,0,0
D.Carr,OAK,6,-16,Complete,0,0
D.Carr,OAK,6,-19,Complete,0,0
D.Carr,OAK,6,-19,Complete,0,0
D.Carr,OAK,6,-19,Incomplete Pass,0,0
D.Carr,OAK,6,-19,Complete,0,0
D.Carr,OAK,6,-19,Incomplete Pass,0,0
D.Carr,OAK,6,-19,Incomplete Pass,0,0
D.Carr,OAK,6,-19,Incomplete Pass,0,0
D.Carr,OAK,6,-26,Complete,0,0
D.Carr,OAK,6,-26,Complete,0,0
D.Carr,OAK,6,-26,Complete,0,0
D.Carr,OAK,6,-26,Incomplete Pass,0,0
D.Carr,OAK,6,-26,Complete,0,0
D.Carr,OAK,6,-26,Incomplete Pass,0,0
D.Carr,OAK,6,-26,Complete,0,0
D.Carr,OAK,6,-26,Complete,0,0
D.Carr,OAK,6,-26,Complete,0,0
D.Carr,OAK,6,-19,Incomplete Pass,0,0
D.Carr,OAK,6,-19,Complete,0,0
D.Carr,OAK,6,-19,Incomplete Pass,0,0
D.Carr,OAK,6,-19,Complete,0,1
D.Carr,OAK,6,-13,Complete,0,0
D.Carr,OAK,6,-11,Complete,0,0
D.Carr,OAK,6,-11,Complete,0,0
D.Carr,OAK,6,-11,Complete,0,0
D.Carr,OAK,6,-11,Complete,0,0
D.Carr,OAK,6,-11,Complete,0,0
D.Carr,OAK,6,-11,Incomplete Pass,0,0
D.Carr,OAK,6,-11,Complete,0,0
D.Carr,OAK,6,-11,Complete,0,0
D.Carr,OAK,6,-11,Incomplete Pass,1,0
D.Carr,OAK,6,0,Incomplete Pass,0,0
D.Carr,OAK,6,-3,Complete,0,0
D.Carr,OAK,6,-3,Incomplete Pass,0,0
D.Carr,OAK,6,-10,Complete,0,0
D.Carr,OAK,6,-10,Incomplete Pass,0,0
D.Carr,OAK,6,-10,Incomplete Pass,0,0
D.Carr,OAK,6,-10,Complete,0,0
D.Carr,OAK,6,-10,Complete,0,0
D.Carr,OAK,6,-10,Complete,0,0
D.Carr,OAK,6,-10,Complete,0,0
D.Carr,OAK,6,-10,Complete,0,0
D.Carr,OAK,6,-10,Complete,0,0
D.Carr,OAK,6,-10,Incomplete Pass,0,0
D.Carr,OAK,6,-10,Complete,0,0
D.Carr,OAK,6,-10,Incomplete Pass,0,0
D.Carr,OAK,6,-10,Complete,0,0
D.Carr,OAK,6,-10,Complete,0,0
D.Carr,OAK,6,-10,Complete,0,0
D.Carr,OAK,6,-10,Incomplete Pass,0,0
D.Carr,OAK,6,-10,Complete,0,1
D.Carr,OAK,6,-3,Incomplete Pass,0,0
D.Carr,OAK,6,-3,Incomplete Pass,0,0
D.Carr,OAK,6,-7,Incomplete Pass,0,0
D.Carr,OAK,6,-7,Complete,0,0
D.Carr,OAK,6,-7,Complete,0,0
D.Carr,OAK,6,-7,Complete,0,0
D.Carr,OAK,6,-7,Complete,0,0
D.Carr,OAK,6,-7,Incomplete Pass,0,0
D.Carr,OAK,6,-7,Complete,0,1
D.Carr,OAK,6,0,Complete,0,0
D.Carr,OAK,6,0,Incomplete Pass,0,0
D.Carr,OAK,6,-3,Incomplete Pass,0,0
D.Carr,OAK,6,-3,Complete,0,0
D.Carr,OAK,6,-3,Incomplete Pass,0,0
D.Carr,OAK,6,-3,Incomplete Pass,0,0
D.Carr,OAK,6,-3,Incomplete Pass,0,0
D.Carr,OAK,6,-3,Complete,0,0
D.Carr,OAK,6,-3,Incomplete Pass,0,0
D.Carr,OAK,6,0,Complete,0,0
D.Carr,OAK,6,0,Complete,0,0
D.Carr,OAK,6,0,Complete,0,0
D.Carr,OAK,6,0,Incomplete Pass,0,0
D.Carr,OAK,6,-7,Incomplete Pass,0,0
D.Carr,OAK,6,-7,Complete,0,0
D.Carr,OAK,6,-7,Complete,0,1
D.Carr,OAK,6,0,Complete,0,0
D.Carr,OAK,6,0,Incomplete Pass,0,0
D.Carr,OAK,6,0,Incomplete Pass,0,0
D.Carr,OAK,6,0,Complete,0,0
D.Carr,OAK,6,0,Incomplete Pass,0,0
D.Carr,OAK,6,3,Incomplete Pass,0,0
D.Carr,OAK,6,3,Complete,0,0
D.Carr,OAK,6,3,Complete,0,0
D.Carr,OAK,6,3,Incomplete Pass,1,0
D.Carr,OAK,6,0,Complete,0,0
D.Carr,OAK,6,0,Incomplete Pass,0,0
D.Carr,OAK,6,0,Incomplete Pass,0,0
D.Carr,OAK,6,0,Incomplete Pass,0,0
D.Carr,OAK,6,0,Complete,0,0
D.Carr,OAK,6,0,Complete,0,0
D.Carr,OAK,6,0,Complete,0,0
D.Carr,OAK,6,0,Incomplete Pass,1,0
D.Carr,OAK,6,-3,Incomplete Pass,0,0
D.Carr,OAK,6,-3,Incomplete Pass,0,0
D.Carr,OAK,6,-3,Incomplete Pass,0,0
D.Carr,OAK,6,-3,Complete,0,1
D.Carr,OAK,6,0,Complete,0,0
D.Carr,OAK,6,0,Incomplete Pass,0,0
D.Carr,OAK,6,0,Complete,0,0
D.Carr,OAK,6,0,Complete,0,0
D.Carr,OAK,6,0,Complete,0,0
D.Carr,OAK,6,0,Complete,0,0
D.Carr,OAK,6,-7,Incomplete Pass,0,0
D.Carr,OAK,6,-7,Complete,0,1
D.Carr,OAK,6,0,Incomplete Pass,0,0
D.Carr,OAK,6,0,Complete,0,0
D.Carr,OAK,6,-4,Complete,0,0
D.Carr,OAK,6,-4,Incomplete Pass,0,0
D.Carr,OAK,6,-4,Incomplete Pass,1,0
D.Carr,OAK,6,-13,Complete,0,0
D.Carr,OAK,6,-13,Complete,0,0
D.Carr,OAK,6,-13,Incomplete Pass,0,0
D.Carr,OAK,6,-13,Complete,0,0
D.Carr,OAK,6,-20,Complete,0,0
D.Carr,OAK,6,-20,Incomplete Pass,0,0
D.Carr,OAK,6,-20,Complete,0,0
D.Carr,OAK,6,-20,Complete,0,0
D.Carr,OAK,6,-20,Complete,0,0
D.Carr,OAK,6,-20,Complete,0,0
D.Carr,OAK,6,-20,Incomplete Pass,0,0
D.Carr,OAK,6,-20,Incomplete Pass,0,0
M.Mariota,TEN,7,-7,Incomplete Pass,0,0
M.Mariota,TEN,7,-7,Incomplete Pass,0,0
M.Mariota,TEN,7,-7,Complete,0,0
M.Mariota,TEN,7,-7,Incomplete Pass,0,0
M.Mariota,TEN,7,-7,Complete,0,0
M.Mariota,TEN,7,-7,Complete,0,0
M.Mariota,TEN,7,-3,Complete,0,0
M.Mariota,TEN,7,-3,Complete,0,0
M.Mariota,TEN,7,-3,Incomplete Pass,0,0
M.Mariota,TEN,7,-3,Complete,0,0
M.Mariota,TEN,7,-3,Complete,0,0
M.Mariota,TEN,7,-3,Complete,0,0
M.Mariota,TEN,7,-3,Complete,0,0
M.Mariota,TEN,7,-3,Complete,0,0
M.Mariota,TEN,7,-3,Incomplete Pass,0,0
M.Mariota,TEN,7,-3,Complete,0,0
M.Mariota,TEN,7,-3,Complete,0,0
M.Mariota,TEN,7,-3,Complete,0,0
M.Mariota,TEN,7,-3,Incomplete Pass,0,0
M.Mariota,TEN,7,-3,Incomplete Pass,0,0
M.Mariota,TEN,7,-6,Complete,0,0
M.Mariota,TEN,7,-6,Complete,0,0
M.Mariota,TEN,7,-6,Complete,0,0
M.Mariota,TEN,7,-6,Incomplete Pass,0,0
M.Mariota,TEN,7,-6,Complete,0,0
M.Mariota,TEN,7,-10,Complete,0,0
M.Mariota,TEN,7,-10,Complete,0,0
M.Mariota,TEN,7,-10,Incomplete Pass,0,0
M.Mariota,TEN,7,-10,Incomplete Pass,0,0
M.Mariota,TEN,7,-10,Complete,0,0
M.Mariota,TEN,7,-10,Incomplete Pass,0,0
M.Mariota,TEN,7,-10,Incomplete Pass,0,0
M.Mariota,TEN,7,-10,Incomplete Pass,0,0
M.Mariota,TEN,7,-10,Incomplete Pass,0,0
M.Mariota,TEN,7,-10,Complete,0,0
M.Mariota,TEN,7,-10,Incomplete Pass,0,0
M.Mariota,TEN,7,-10,Complete,0,0
M.Mariota,TEN,7,-10,Complete,0,0
M.Mariota,TEN,7,-10,Incomplete Pass,0,0
M.Mariota,TEN,7,-10,Complete,0,0
M.Mariota,TEN,7,0,Incomplete Pass,0,0
M.Mariota,TEN,7,-3,Complete,0,0
M.Mariota,TEN,7,-3,Complete,0,0
M.Mariota,TEN,7,-3,Incomplete Pass,0,0
M.Mariota,TEN,7,-3,Complete,0,0
M.Mariota,TEN,7,-3,Incomplete Pass,0,0
M.Mariota,TEN,7,-3,Incomplete Pass,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,0,Incomplete Pass,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,0,Incomplete Pass,1,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,0,Incomplete Pass,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,0,Incomplete Pass,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,0,Incomplete Pass,0,0
M.Mariota,TEN,7,3,Complete,0,0
M.Mariota,TEN,7,3,Incomplete Pass,0,0
M.Mariota,TEN,7,3,Complete,0,0
M.Mariota,TEN,7,3,Incomplete Pass,0,0
M.Mariota,TEN,7,6,Complete,0,0
M.Mariota,TEN,7,13,Complete,0,0
M.Mariota,TEN,7,20,Complete,0,0
M.Mariota,TEN,7,20,Complete,0,1
M.Mariota,TEN,7,21,Incomplete Pass,0,0
M.Mariota,TEN,7,0,Incomplete Pass,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,0,Incomplete Pass,0,0
M.Mariota,TEN,7,0,Incomplete Pass,0,0
M.Mariota,TEN,7,0,Incomplete Pass,0,0
M.Mariota,TEN,7,0,Incomplete Pass,0,0
M.Mariota,TEN,7,0,Incomplete Pass,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,0,Incomplete Pass,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,3,Complete,0,0
M.Mariota,TEN,7,3,Complete,0,0
M.Mariota,TEN,7,3,Complete,0,0
M.Mariota,TEN,7,3,Complete,0,0
M.Mariota,TEN,7,3,Incomplete Pass,0,0
M.Mariota,TEN,7,6,Complete,0,0
M.Mariota,TEN,7,6,Incomplete Pass,0,0
M.Mariota,TEN,7,-1,Complete,0,0
M.Mariota,TEN,7,-1,Complete,0,0
M.Mariota,TEN,7,-1,Complete,0,0
M.Mariota,TEN,7,-1,Complete,0,0
M.Mariota,TEN,7,-1,Complete,0,0
M.Mariota,TEN,7,-1,Complete,0,0
M.Mariota,TEN,7,-5,Complete,0,1
M.Mariota,TEN,7,2,Complete,0,1
M.Mariota,TEN,7,10,Complete,0,0
M.Mariota,TEN,7,10,Complete,0,0
M.Mariota,TEN,7,10,Incomplete Pass,0,0
M.Mariota,TEN,7,13,Incomplete Pass,0,0
M.Mariota,TEN,7,0,Incomplete Pass,0,0
M.Mariota,TEN,7,0,Incomplete Pass,1,0
M.Mariota,TEN,7,-14,Complete,0,0
M.Mariota,TEN,7,-14,Incomplete Pass,0,0
M.Mariota,TEN,7,-21,Complete,0,0
M.Mariota,TEN,7,-21,Complete,0,0
M.Mariota,TEN,7,-17,Complete,0,0
M.Mariota,TEN,7,-17,Complete,0,0
M.Mariota,TEN,7,-17,Complete,0,0
M.Mariota,TEN,7,-16,Incomplete Pass,1,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,0,Incomplete Pass,0,0
M.Mariota,TEN,7,0,Incomplete Pass,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,0,Incomplete Pass,0,0
M.Mariota,TEN,7,-4,Complete,0,0
M.Mariota,TEN,7,-4,Complete,0,0
M.Mariota,TEN,7,-4,Complete,0,0
M.Mariota,TEN,7,-4,Complete,0,0
M.Mariota,TEN,7,-4,Complete,0,0
M.Mariota,TEN,7,-4,Incomplete Pass,0,0
M.Mariota,TEN,7,-4,Incomplete Pass,1,1
M.Mariota,TEN,7,-10,Complete,0,0
M.Mariota,TEN,7,-10,Incomplete Pass,0,0
M.Mariota,TEN,7,-7,Incomplete Pass,0,0
M.Mariota,TEN,7,-7,Incomplete Pass,0,0
M.Mariota,TEN,7,-7,Complete,0,0
M.Mariota,TEN,7,-7,Incomplete Pass,0,0
M.Mariota,TEN,7,-4,Complete,0,0
M.Mariota,TEN,7,-4,Complete,0,0
M.Mariota,TEN,7,-4,Complete,0,0
M.Mariota,TEN,7,-4,Complete,0,0
M.Mariota,TEN,7,-4,Complete,0,0
M.Mariota,TEN,7,-4,Complete,0,0
M.Mariota,TEN,7,-4,Complete,0,0
M.Mariota,TEN,7,-4,Complete,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,0,Incomplete Pass,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,3,Complete,0,0
M.Mariota,TEN,7,3,Incomplete Pass,0,0
M.Mariota,TEN,7,3,Incomplete Pass,0,0
M.Mariota,TEN,7,3,Complete,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,0,Incomplete Pass,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,3,Incomplete Pass,0,0
M.Mariota,TEN,7,3,Complete,0,0
M.Mariota,TEN,7,3,Incomplete Pass,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,0,Incomplete Pass,0,0
M.Mariota,TEN,7,3,Incomplete Pass,0,0
M.Mariota,TEN,7,3,Complete,0,0
M.Mariota,TEN,7,3,Complete,0,0
M.Mariota,TEN,7,3,Incomplete Pass,0,0
M.Mariota,TEN,7,0,Incomplete Pass,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,0,Incomplete Pass,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,0,Incomplete Pass,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,0,Incomplete Pass,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,0,Incomplete Pass,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,0,Complete,0,1
M.Mariota,TEN,7,4,Complete,0,0
M.Mariota,TEN,7,4,Complete,0,0
M.Mariota,TEN,7,4,Complete,0,0
M.Mariota,TEN,7,4,Incomplete Pass,0,0
M.Mariota,TEN,7,4,Incomplete Pass,0,0
M.Mariota,TEN,7,4,Incomplete Pass,0,0
M.Mariota,TEN,7,4,Complete,0,0
M.Mariota,TEN,7,10,Complete,0,0
M.Mariota,TEN,7,10,Complete,0,0
M.Mariota,TEN,7,10,Incomplete Pass,0,0
M.Mariota,TEN,7,10,Incomplete Pass,0,0
M.Mariota,TEN,7,10,Complete,0,0
M.Mariota,TEN,7,10,Complete,0,0
M.Mariota,TEN,7,10,Incomplete Pass,1,0
M.Mariota,TEN,7,3,Incomplete Pass,0,0
M.Mariota,TEN,7,3,Complete,0,0
M.Mariota,TEN,7,3,Complete,0,0
M.Mariota,TEN,7,3,Complete,0,0
M.Mariota,TEN,7,3,Complete,0,0
M.Mariota,TEN,7,3,Complete,0,1
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,1,Complete,0,0
M.Mariota,TEN,7,1,Complete,0,0
M.Mariota,TEN,7,1,Incomplete Pass,0,0
M.Mariota,TEN,7,1,Complete,0,0
M.Mariota,TEN,7,1,Complete,0,0
M.Mariota,TEN,7,1,Incomplete Pass,0,0
M.Mariota,TEN,7,1,Complete,0,0
M.Mariota,TEN,7,1,Incomplete Pass,0,0
M.Mariota,TEN,7,8,Incomplete Pass,1,0
M.Mariota,TEN,7,1,Complete,0,0
M.Mariota,TEN,7,1,Complete,0,0
M.Mariota,TEN,7,1,Complete,0,0
M.Mariota,TEN,7,1,Complete,0,0
M.Mariota,TEN,7,1,Incomplete Pass,0,0
M.Mariota,TEN,7,1,Incomplete Pass,0,0
M.Mariota,TEN,7,1,Complete,0,0
M.Mariota,TEN,7,1,Complete,0,0
M.Mariota,TEN,7,4,Incomplete Pass,0,0
M.Mariota,TEN,7,4,Incomplete Pass,0,0
M.Mariota,TEN,7,4,Incomplete Pass,0,0
M.Mariota,TEN,7,4,Complete,0,0
M.Mariota,TEN,7,4,Incomplete Pass,0,0
M.Mariota,TEN,7,4,Incomplete Pass,0,0
M.Mariota,TEN,7,4,Complete,0,0
M.Mariota,TEN,7,4,Complete,0,0
M.Mariota,TEN,7,4,Complete,0,0
M.Mariota,TEN,7,4,Incomplete Pass,0,0
M.Mariota,TEN,7,4,Complete,0,1
M.Mariota,TEN,7,4,Incomplete Pass,0,0
M.Mariota,TEN,7,4,Incomplete Pass,0,0
M.Mariota,TEN,7,4,Incomplete Pass,0,0
M.Mariota,TEN,7,-3,Complete,0,0
M.Mariota,TEN,7,-3,Incomplete Pass,0,0
M.Mariota,TEN,7,-3,Complete,0,0
M.Mariota,TEN,7,-3,Complete,0,0
M.Mariota,TEN,7,-3,Incomplete Pass,0,0
M.Mariota,TEN,7,-3,Complete,0,0
M.Mariota,TEN,7,-3,Incomplete Pass,0,0
M.Mariota,TEN,7,-3,Incomplete Pass,0,0
M.Mariota,TEN,7,-3,Complete,0,1
M.Mariota,TEN,7,-7,Incomplete Pass,0,0
M.Mariota,TEN,7,-7,Incomplete Pass,1,0
M.Mariota,TEN,7,-10,Complete,0,0
M.Mariota,TEN,7,-10,Complete,0,0
M.Mariota,TEN,7,-10,Complete,0,0
M.Mariota,TEN,7,-3,Complete,0,0
M.Mariota,TEN,7,-3,Complete,0,0
M.Mariota,TEN,7,-3,Complete,0,0
M.Mariota,TEN,7,-3,Complete,0,0
M.Mariota,TEN,7,-3,Complete,0,0
M.Mariota,TEN,7,-3,Incomplete Pass,0,0
M.Mariota,TEN,7,-3,Complete,0,0
M.Mariota,TEN,7,-3,Complete,0,0
M.Mariota,TEN,7,-3,Incomplete Pass,1,0
M.Mariota,TEN,7,-6,Complete,0,0
M.Mariota,TEN,7,-9,Complete,0,1
M.Mariota,TEN,7,-9,Complete,0,0
M.Mariota,TEN,7,-9,Complete,0,0
M.Mariota,TEN,7,-9,Incomplete Pass,0,0
M.Mariota,TEN,7,-9,Complete,0,0
M.Mariota,TEN,7,-13,Complete,0,0
M.Mariota,TEN,7,-13,Incomplete Pass,0,0
M.Mariota,TEN,7,-13,Incomplete Pass,0,0
M.Mariota,TEN,7,-20,Complete,0,0
M.Mariota,TEN,7,-20,Incomplete Pass,1,0
M.Mariota,TEN,7,-23,Complete,0,0
M.Mariota,TEN,7,-23,Incomplete Pass,0,0
M.Mariota,TEN,7,-23,Complete,0,0
M.Mariota,TEN,7,-23,Complete,0,0
M.Mariota,TEN,7,-23,Complete,0,0
M.Mariota,TEN,7,-23,Complete,0,0
M.Mariota,TEN,7,-23,Incomplete Pass,0,0
M.Mariota,TEN,7,-23,Incomplete Pass,1,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,0,Incomplete Pass,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,3,Complete,0,0
M.Mariota,TEN,7,3,Complete,0,0
M.Mariota,TEN,7,3,Complete,0,0
M.Mariota,TEN,7,3,Incomplete Pass,1,0
M.Mariota,TEN,7,0,Incomplete Pass,0,0
M.Mariota,TEN,7,0,Incomplete Pass,1,0
M.Mariota,TEN,7,-7,Complete,0,0
M.Mariota,TEN,7,-10,Complete,0,0
M.Mariota,TEN,7,-10,Complete,0,0
M.Mariota,TEN,7,-10,Complete,0,0
M.Mariota,TEN,7,-10,Incomplete Pass,0,0
M.Mariota,TEN,7,-10,Incomplete Pass,0,0
M.Mariota,TEN,7,-10,Complete,0,0
M.Mariota,TEN,7,-10,Complete,0,1
M.Mariota,TEN,7,-3,Complete,0,0
M.Mariota,TEN,7,-3,Complete,0,0
M.Mariota,TEN,7,-3,Incomplete Pass,0,0
M.Mariota,TEN,7,-3,Complete,0,0
M.Mariota,TEN,7,-3,Incomplete Pass,0,0
M.Mariota,TEN,7,-3,Complete,0,0
M.Mariota,TEN,7,4,Complete,0,0
M.Mariota,TEN,7,-3,Complete,0,0
M.Mariota,TEN,7,-3,Complete,0,0
M.Mariota,TEN,7,-3,Complete,0,0
M.Mariota,TEN,7,-3,Incomplete Pass,0,0
M.Mariota,TEN,7,-3,Complete,0,0
M.Mariota,TEN,7,-3,Incomplete Pass,0,0
M.Mariota,TEN,7,-10,Complete,0,0
M.Mariota,TEN,7,-10,Complete,0,0
M.Mariota,TEN,7,-10,Incomplete Pass,0,0
M.Mariota,TEN,7,-10,Complete,0,0
M.Mariota,TEN,7,-10,Complete,0,0
M.Mariota,TEN,7,-3,Complete,0,0
M.Mariota,TEN,7,-3,Incomplete Pass,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,0,Incomplete Pass,0,0
M.Mariota,TEN,7,0,Incomplete Pass,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,0,Incomplete Pass,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,0,Complete,0,1
M.Mariota,TEN,7,7,Incomplete Pass,0,0
M.Mariota,TEN,7,7,Complete,0,0
M.Mariota,TEN,7,4,Complete,0,0
M.Mariota,TEN,7,0,Incomplete Pass,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,0,Incomplete Pass,0,0
M.Mariota,TEN,7,0,Incomplete Pass,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,0,Incomplete Pass,0,0
M.Mariota,TEN,7,0,Complete,0,0
M.Mariota,TEN,7,7,Complete,0,0
M.Mariota,TEN,7,7,Complete,0,0
M.Mariota,TEN,7,7,Complete,0,0
M.Mariota,TEN,7,7,Complete,0,0
M.Mariota,TEN,7,7,Incomplete Pass,0,0
M.Mariota,TEN,7,4,Complete,0,0
M.Mariota,TEN,7,1,Complete,0,0
M.Mariota,TEN,7,1,Incomplete Pass,0,0
M.Mariota,TEN,7,1,Complete,0,0
M.Mariota,TEN,7,1,Incomplete Pass,1,0
M.Mariota,TEN,7,1,Complete,0,0
M.Mariota,TEN,7,-5,Incomplete Pass,0,0
M.Mariota,TEN,7,-5,Complete,0,0
M.Mariota,TEN,7,-5,Complete,0,0
M.Mariota,TEN,7,-5,Incomplete Pass,0,0
M.Mariota,TEN,7,-5,Incomplete Pass,0,0
M.Mariota,TEN,7,-5,Incomplete Pass,0,0
M.Mariota,TEN,7,-5,Incomplete Pass,0,0
M.Mariota,TEN,7,-5,Incomplete Pass,0,0
M.Mariota,TEN,7,-5,Incomplete Pass,0,0
M.Mariota,TEN,7,-3,Complete,0,0
M.Mariota,TEN,7,-6,Complete,0,0
M.Mariota,TEN,7,-6,Incomplete Pass,0,0
M.Mariota,TEN,7,-6,Complete,0,0
M.Mariota,TEN,7,-6,Incomplete Pass,0,0
M.Mariota,TEN,7,-6,Incomplete Pass,0,0
M.Mariota,TEN,7,-10,Complete,0,0
M.Mariota,TEN,7,-13,Complete,0,0
M.Mariota,TEN,7,-13,Complete,0,0
M.Mariota,TEN,7,-13,Complete,0,0
M.Mariota,TEN,7,-13,Incomplete Pass,0,0
M.Mariota,TEN,7,-13,Complete,0,1
M.Mariota,TEN,7,-6,Incomplete Pass,0,0
M.Mariota,TEN,7,-6,Incomplete Pass,0,0
M.Mariota,TEN,7,-6,Complete,0,0
M.Mariota,TEN,7,-6,Complete,0,0
M.Mariota,TEN,7,-6,Complete,0,0
M.Mariota,TEN,7,-6,Incomplete Pass,0,0
M.Mariota,TEN,7,-3,Complete,0,0
M.Mariota,TEN,7,-3,Complete,0,0
M.Mariota,TEN,7,-3,Complete,0,0
M.Mariota,TEN,7,-3,Complete,0,0
M.Mariota,TEN,7,-3,Complete,0,0
M.Mariota,TEN,7,-3,Complete,0,1
M.Mariota,TEN,7,1,Complete,0,0
M.Mariota,TEN,7,1,Incomplete Pass,0,0
M.Mariota,TEN,7,-2,Complete,0,0
M.Mariota,TEN,7,-2,Incomplete Pass,0,0
M.Mariota,TEN,7,-2,Incomplete Pass,0,0
M.Mariota,TEN,7,-2,Complete,0,0
M.Mariota,TEN,7,-2,Complete,0,0
M.Mariota,TEN,7,-2,Complete,0,0
M.Mariota,TEN,7,0,Incomplete Pass,1,0
M.Mariota,TEN,7,-6,Complete,0,0
M.Mariota,TEN,7,-6,Complete,0,0
M.Mariota,TEN,7,-6,Incomplete Pass,0,0
M.Mariota,TEN,7,-6,Complete,0,0
M.Mariota,TEN,7,-6,Complete,0,0
M.Mariota,TEN,7,-6,Complete,0,0
M.Mariota,TEN,7,-6,Incomplete Pass,0,0
M.Mariota,TEN,7,-3,Complete,0,0
M.Mariota,TEN,7,-3,Incomplete Pass,0,0
M.Mariota,TEN,7,-10,Incomplete Pass,0,0
M.Mariota,TEN,7,-10,Complete,0,0
M.Mariota,TEN,7,-10,Complete,0,0
M.Mariota,TEN,7,-10,Incomplete Pass,0,0
M.Mariota,TEN,7,-7,Incomplete Pass,0,0
M.Mariota,TEN,7,-7,Complete,0,0
M.Mariota,TEN,7,-7,Complete,0,0
M.Mariota,TEN,7,-14,Incomplete Pass,0,0
M.Mariota,TEN,7,-14,Complete,0,0
M.Mariota,TEN,7,-14,Complete,0,0
M.Mariota,TEN,7,-14,Complete,0,0
M.Mariota,TEN,7,-7,Complete,0,0
